# index, airport_code, airport_id, airport_seq_id, city_market_id, origin, city_name, state_abr, state_fips, state_nm, wac, _pos
823,SBM,14695,1469502,34695,,"Sheboygan, WI",WI,55,Wisconsin,45,"array([-3.39537777,  1.19290103])"
824,TCT,15160,1516001,35160,,"Takotna, AK",AK,02,Alaska,1,"array([-3.02740137,  1.03422945])"
825,PVY,14316,1431601,34316,,"Pope Vanoy, AK",AK,02,Alaska,1,"array([-2.97884902,  1.04435176])"
826,DQR,11398,1139801,30011,,"Peach Springs, AZ",AZ,04,Arizona,81,"array([-3.35657543,  1.08257116])"
827,FQL,11745,1174501,31745,,"Flora, IL",IL,17,Illinois,41,"array([-3.53401884,  1.40306859])"
828,HNM,12174,1217401,32174,,"Hana, HI",HI,15,Hawaii,2,"array([-3.23803136,  1.09504209])"
829,PKD,14133,1413305,34133,,"Park Rapids, MN",MN,27,Minnesota,63,"array([-3.29441943,  1.03193111])"
830,NCN,13629,1362901,31501,,"Chenega, AK",AK,02,Alaska,1,"array([-3.14571527,  1.06261787])"
831,DNC,11353,1135301,31353,,"Duncan Canal, AK",AK,02,Alaska,1,"array([-2.83525048,  0.80795708])"
832,CIC,11002,1100201,31002,,"Chico, CA",CA,06,California,91,"array([-3.1391407 ,  1.12500832])"
833,HMN,12163,1216301,30266,,"Alamogordo, NM",NM,35,New Mexico,86,"array([-2.95574226,  1.2854836 ])"
834,DDC,11283,1128302,31283,,"Dodge City, KS",KS,20,Kansas,62,"array([-3.13005239,  1.13534124])"
835,SBD,14691,1469102,34691,,"San Bernardino, CA",CA,06,California,91,"array([-3.28149089,  1.17234889])"
836,PWK,14320,1432004,30977,,"Chicago, IL",IL,17,Illinois,41,"array([-3.28774506,  1.2635791 ])"
837,CLU,11058,1105802,31058,,"Columbus, IN",IN,18,Indiana,42,"array([-3.30088588,  1.25844569])"
838,CDL,10923,1092301,30923,,"Candle, AK",AK,02,Alaska,1,"array([-3.10083603,  0.98383824])"
839,ALZ,10278,1027801,30278,,"Lazy Bay, AK",AK,02,Alaska,1,"array([-2.94059831,  1.08243416])"
840,FNR,11720,1172001,31720,,"Funter Bay Alaska, AK",AK,02,Alaska,1,"array([-3.15170287,  0.97677821])"
841,BVU,16390,1639001,36390,,"Beluga, AK",AK,02,Alaska,1,"array([-3.03317434,  1.10866922])"
842,CVO,11198,1119804,31198,,"Corvallis, OR",OR,41,Oregon,92,"array([-3.1996058 ,  1.08653347])"
843,CLM,11050,1105001,31050,,"Port Angeles, WA",WA,53,Washington,93,"array([-3.20786909,  1.10626011])"
844,SER,14756,1475603,34756,,"Seymour, IN",IN,18,Indiana,42,"array([-3.13102423,  1.42072726])"
845,SGW,14795,1479501,34795,,"Saginaw Bay, AK",AK,02,Alaska,1,"array([-3.10016587,  0.61742287])"
846,PBK,14028,1402801,34028,,"Pack Creek, AK",AK,02,Alaska,1,"array([-3.15217715,  0.95749303])"
847,KLN,12721,1272101,32721,,"Larsen Bay, AK",AK,02,Alaska,1,"array([-2.99153282,  1.06945428])"
848,BQV,10735,1073502,30735,,"Bartlett Cove, AK",AK,02,Alaska,1,"array([-3.1507529 ,  0.90512111])"
849,RQY,14617,1461702,34617,,"Comanche, TX",TX,48,Texas,74,"array([-3.47815199,  1.00333377])"
850,A43,10056,1005601,30056,,"Kodiak Island, AK",AK,02,Alaska,1,"array([-2.87214596,  1.05513927])"
851,KWP,12854,1285401,32854,,"West Point, AK",AK,02,Alaska,1,"array([-2.92588322,  1.08126243])"
852,DCK,11280,1128005,31280,,"Dahl Creek, AK",AK,02,Alaska,1,"array([-3.03249042,  1.09325699])"
853,OQL,13910,1391001,33910,,"Mels, AK",AK,02,Alaska,1,"array([-2.92487371,  0.95067929])"
854,EKI,11523,1152305,31523,,"Elkhart, IN",IN,18,Indiana,42,"array([-3.24824745,  1.49413313])"
855,GON,11961,1196101,31961,,"New London/Groton, CT",CT,09,Connecticut,11,"array([-3.22082736,  1.31310546])"
856,OH1,13833,1383301,33833,,"Washington Court House, OH",OH,39,Ohio,44,"array([-3.69656459,  0.75307406])"
857,CZN,11245,1124501,31245,,"Chisana, AK",AK,02,Alaska,1,"array([-2.95650796,  1.16788542])"
858,BLF,10663,1066301,30663,,"Princeton/Bluefield, WV",WV,54,West Virginia,39,"array([-3.15265267,  1.3173553 ])"
859,DQP,11396,1139601,31396,,"Georgetown, KY",KY,21,Kentucky,52,"array([-3.35267435,  1.24835466])"
860,PHF,14098,1409802,33667,,"Newport News/Williamsburg, VA",VA,51,Virginia,38,"array([-3.21081012,  1.23430497])"
861,TEH,15170,1517001,35170,,"Tetlin, AK",AK,02,Alaska,1,"array([-2.9226018 ,  1.18876871])"
862,EAR,11468,1146802,31468,,"Kearney, NE",NE,31,Nebraska,65,"array([-3.12094018,  1.1587918 ])"
863,SMX,14905,1490501,34905,,"Santa Maria, CA",CA,06,California,91,"array([-3.218046,  1.131405])"
864,EXI,11619,1161902,31619,,"Excursion Inlet, AK",AK,02,Alaska,1,"array([-3.18105114,  1.00580909])"
865,ATU,10406,1040601,30406,,"Attu, AK",AK,02,Alaska,1,"array([-2.91324768,  0.84754019])"
866,RDD,14487,1448701,33792,,"Redding, CA",CA,06,California,91,"array([-3.17875278,  1.12907828])"
867,AKB,10237,1023701,30237,,"Atka, AK",AK,02,Alaska,1,"array([-3.01330883,  1.13301585])"
868,TN1,15270,1527002,35270,,"Lebanon, TN",TN,47,Tennessee,54,"array([-3.65467949,  1.36833848])"
869,SVH,15054,1505401,35054,,"Statesville, NC",NC,37,North Carolina,36,"array([-3.16819671,  1.38969289])"
870,COE,11098,1109801,31098,,"Coeur d'Alene, ID",ID,16,Idaho,83,"array([-3.2867715 ,  1.08697507])"
871,PIB,14109,1410901,34109,,"Hattiesburg/Laurel, MS",MS,28,Mississippi,53,"array([-3.14487031,  1.25772656])"
872,SFF,14764,1476402,31884,,"Spokane, WA",WA,53,Washington,93,"array([-3.21157043,  1.00644928])"
873,OFK,13825,1382501,33825,,"Norfolk, NE",NE,31,Nebraska,65,"array([-3.24880509,  1.07507279])"
874,SDM,14736,1473601,33570,,"San Diego, CA",CA,06,California,91,"array([-3.29201412,  1.21773181])"
875,TSS,15346,1534601,31703,,"New York, NY",NY,36,New York,22,"array([-3.1664825 ,  1.32448386])"
876,A26,10039,1003901,30039,,"Ivotuk, AK",AK,02,Alaska,1,"array([-2.93791412,  1.13426319])"
877,HMS,12165,1216501,32165,,"Homeshore, AK",AK,02,Alaska,1,"array([-3.15911983,  0.86943543])"
878,LWT,13128,1312801,33128,,"Lewistown, MT",MT,30,Montana,84,"array([-3.20677008,  1.05889586])"
879,DQF,10466,1046601,30466,,"Phoenix, AZ",AZ,04,Arizona,81,"array([-3.28073933,  1.13962128])"
880,FLT,11702,1170201,31702,,"Flat, AK",AK,02,Alaska,1,"array([-3.04412837,  0.94174488])"
881,VYS,15675,1567501,35675,,"Peru, IL",IL,17,Illinois,41,"array([-3.19939645,  1.57398144])"
882,UUK,15508,1550801,35508,,"Kuparuk, AK",AK,02,Alaska,1,"array([-3.00445946,  1.02116093])"
883,WJF,15769,1576901,34162,,"Lancaster, CA",CA,06,California,91,"array([-3.40534141,  1.06026409])"
884,TIX,15221,1522101,35221,,"Titusville, FL",FL,12,Florida,33,"array([-3.34914788,  1.16368631])"
885,HRO,12207,1220701,32207,,"Harrison, AR",AR,05,Arkansas,71,"array([-3.11240447,  1.21606243])"
886,VDZ,15579,1557901,35579,,"Valdez, AK",AK,02,Alaska,1,"array([-3.07035876,  1.0768225 ])"
887,OQZ,13924,1392401,33924,,"American Creek, AK",AK,02,Alaska,1,"array([-3.04793887,  0.90109812])"
888,OWB,13983,1398302,33983,,"Owensboro, KY",KY,21,Kentucky,52,"array([-3.14902295,  1.25008783])"
889,OGS,13832,1383205,33832,,"Ogdensburg, NY",NY,36,New York,22,"array([-3.16435125,  1.29031616])"
890,JZT,12598,1259802,32598,,"Arlington, TX",TX,48,Texas,74,"array([-3.27907862,  1.2499463 ])"
891,WRL,15843,1584301,35843,,"Worland, WY",WY,56,Wyoming,88,"array([-3.19245269,  1.09132582])"
892,CPS,11123,1112301,31123,,"St. Louis, MO",MO,29,Missouri,64,"array([-3.18436773,  1.26936911])"
893,CBE,10888,1088801,30888,,"Cumberland, MD",MD,24,Maryland,35,"array([-3.18713414,  1.31404694])"
894,FHU,11673,1167301,31673,,"Fort Huachuca, AZ",AZ,04,Arizona,81,"array([-3.28909969,  1.09897474])"
895,EPH,11567,1156701,31567,,"Ephrata/Moses Lake, WA",WA,53,Washington,93,"array([-3.30883631,  0.99896018])"
896,SLK,14875,1487502,34875,,"Saranac Lake/Lake Placid, NY",NY,36,New York,22,"array([-3.19492222,  1.2864944 ])"
897,KVC,12841,1284102,32841,,"King Cove, AK",AK,02,Alaska,1,"array([-3.02399426,  1.09270009])"
898,MYK,13574,1357402,33574,,"May Creek, AK",AK,02,Alaska,1,"array([-2.97548885,  1.02457976])"
899,ART,10361,1036101,30361,,"Watertown, NY",NY,36,New York,22,"array([-3.15463775,  1.28711975])"
900,AHN,10216,1021601,30216,,"Athens, GA",GA,13,Georgia,34,"array([-3.24084343,  1.26381318])"
901,XXU,15978,1597802,35978,,"Ashland, OR",OR,41,Oregon,92,"array([-3.06357518,  1.18183139])"
902,GA1,11836,1183601,31836,,"Lafayette, GA",GA,13,Georgia,34,"array([-3.71410499,  0.82439827])"
903,A16,10029,1002901,30029,,"Arley Lake, AK",AK,02,Alaska,1,"array([-2.75233755,  0.83795377])"
904,HKS,12147,1214702,32448,,"Jackson, MS",MS,28,Mississippi,53,"array([-3.30389267,  1.28618106])"
905,WQS,15831,1583101,35831,,"Poplar, MT",MT,30,Montana,84,"array([-3.41932557,  0.88899154])"
906,SBP,14698,1469802,34236,,"San Luis Obispo, CA",CA,06,California,91,"array([-3.21372411,  1.14189445])"
907,NXX,13780,1378001,33780,,"Willow Grove, PA",PA,42,Pennsylvania,23,"array([-2.98977444,  1.43684587])"
908,DVL,11447,1144705,31447,,"Devils Lake, ND",ND,38,North Dakota,66,"array([-3.09673128,  1.19227137])"
909,JMS,12519,1251902,32519,,"Jamestown, ND",ND,38,North Dakota,66,"array([-3.09413553,  1.1782318 ])"
910,MLK,13368,1336801,33368,,"Malta, MT",MT,30,Montana,84,"array([-3.55666997,  1.04817449])"
911,NKX,13700,1370001,33570,,"San Diego, CA",CA,06,California,91,"array([-3.0528769 ,  1.24150356])"
912,A11,10024,1002401,30024,,"Bell Creek, AK",AK,02,Alaska,1,"array([-2.9875193 ,  0.85157113])"
913,CYM,11230,1123001,31230,,"Chatham, AK",AK,02,Alaska,1,"array([-3.16915083,  0.97436513])"
914,RIV,14533,1453302,34454,,"Riverside, CA",CA,06,California,91,"array([-3.13268246,  1.17168375])"
915,HUL,12232,1223201,32232,,"Houlton, ME",ME,23,Maine,12,"array([-3.55827  ,  1.2873374])"
916,ZXT,16352,1635202,36352,,"Cloverdale, CA",CA,06,California,91,"array([-2.99189624,  1.26531629])"
917,MXY,13564,1356405,33564,,"McCarthy, AK",AK,02,Alaska,1,"array([-2.96378839,  1.03990774])"
918,UXY,15539,1553902,35539,,"Circle, MT",MT,30,Montana,84,"array([-2.84266764,  1.17600378])"
919,WGO,15749,1574902,35749,,"Winchester, VA",VA,51,Virginia,38,"array([-3.39563475,  1.2764116 ])"
920,NLG,13704,1370402,33704,,"Nelson Lagoon, AK",AK,02,Alaska,1,"array([-3.02363476,  1.10513313])"
921,CVS,11200,1120001,31197,,"Clovis, NM",NM,35,New Mexico,86,"array([-3.02587086,  1.31181385])"
922,KLL,12720,1272001,32720,,"Levelock, AK",AK,02,Alaska,1,"array([-3.02607796,  1.04971877])"
923,EHR,11513,1151301,31513,,"Eagle Harbor, AK",AK,02,Alaska,1,"array([-2.76267582,  1.07877293])"
924,GMU,11947,1194701,31871,,"Greenville, SC",SC,45,South Carolina,37,"array([-3.37702966,  1.32152721])"
925,RQI,14601,1460101,34601,,"Nixon Fork Mine, AK",AK,02,Alaska,1,"array([-3.04802069,  1.06014112])"
926,UGB,15444,1544402,34119,,"Pilot Point, AK",AK,02,Alaska,1,"array([-2.98862343,  1.03415533])"
927,PSB,14251,1425101,34711,,"Philipsburg, PA",PA,42,Pennsylvania,23,"array([-3.08743281,  1.41393706])"
928,A13,10026,1002601,30026,,"Mountaintop Mine, AK",AK,02,Alaska,1,"array([-3.00958752,  0.8446154 ])"
929,XXP,15973,1597302,35973,,"Lakeport, CA",CA,06,California,91,"array([-3.03370125,  1.22097648])"
930,MXF,13555,1355501,33277,,"Montgomery, AL",AL,01,Alabama,51,"array([-2.98869179,  1.35638964])"
931,VNY,15618,1561801,32575,,"Van Nuys, CA",CA,06,California,91,"array([-3.25607643,  1.18425939])"
932,AOS,10324,1032401,30324,,"Amook Bay, AK",AK,02,Alaska,1,"array([-2.94756776,  1.07096565])"
933,FFO,11668,1166801,31267,,"Dayton, OH",OH,39,Ohio,44,"array([-3.0461737 ,  1.35978576])"
934,FDR,11657,1165702,31657,,"Frederick, OK",OK,40,Oklahoma,73,"array([-3.14528867,  1.64528889])"
935,MSL,13484,1348401,33484,,"Muscle Shoals, AL",AL,01,Alabama,51,"array([-3.27255917,  1.20558267])"
936,XXZ,15983,1598301,35983,,"Zuni Pueblo, NM",NM,35,New Mexico,86,"array([-2.5780355 ,  1.32364434])"
937,KPV,12784,1278403,32784,,"Perryville, AK",AK,02,Alaska,1,"array([-3.00495923,  1.05788608])"
938,FQG,11740,1174001,31740,,"Snettisham, AK",AK,02,Alaska,1,"array([-3.16035206,  0.91825648])"
939,TBR,15141,1514101,35141,,"Statesboro, GA",GA,13,Georgia,34,"array([-3.83576678,  1.21594186])"
940,HBC,12076,1207601,32076,,"Hanus Bay, AK",AK,02,Alaska,1,"array([-3.18859092,  0.78531113])"
941,PGA,14081,1408102,34081,,"Page, AZ",AZ,04,Arizona,81,"array([-3.27665464,  1.12389161])"
942,PNE,14182,1418203,34100,,"Philadelphia, PA",PA,42,Pennsylvania,23,"array([-3.21048127,  1.34318108])"
943,GAD,11840,1184002,31840,,"Gadsden, AL",AL,01,Alabama,51,"array([-3.48543886,  1.18852981])"
944,JZL,12590,1259001,32590,,"San Clemente Island, CA",CA,06,California,91,"array([-2.89741528,  1.40778483])"
945,ARA,10347,1034703,30347,,"New Iberia, LA",LA,22,Louisiana,72,"array([-3.12673668,  1.29851099])"
946,SOP,14938,1493801,34938,,"Pinehurst/Southern Pines, NC",NC,37,North Carolina,36,"array([-3.32247291,  1.30711052])"
947,EGX,11511,1151102,31511,,"Egegik, AK",AK,02,Alaska,1,"array([-3.02706462,  1.05918362])"
948,PTD,14270,1427001,34270,,"Port Alexander, AK",AK,02,Alaska,1,"array([-3.19207519,  0.99312706])"
949,CRE,11135,1113501,31135,,"Myrtle Beach, SC",SC,45,South Carolina,37,"array([-3.43338304,  1.36078304])"
950,SAF,14674,1467402,34674,,"Santa Fe, NM",NM,35,New Mexico,86,"array([-3.23023942,  1.1480194 ])"
951,BKE,10641,1064102,30641,,"Baker, OR",OR,41,Oregon,92,"array([-2.95527693,  1.19957073])"
952,XXY,15982,1598202,35982,,"Fortuna, CA",CA,06,California,91,"array([-3.00846833,  1.25589197])"
953,OQP,13914,1391401,33914,,"Pumice, AK",AK,02,Alaska,1,"array([-2.9361395 ,  1.02037669])"
954,FAK,11632,1163201,31632,,"False Island, AK",AK,02,Alaska,1,"array([-3.13204449,  0.90051902])"
955,PRB,14236,1423601,34236,,"Paso Robles, CA",CA,06,California,91,"array([-3.29998261,  1.06515729])"
956,A01,10014,1001402,31517,,"Fairbanks/Ft. Wainwright, AK",AK,02,Alaska,1,"array([-2.90085797,  1.15134761])"
957,FXR,11830,1183001,31830,,"Clinton, IN",IN,18,Indiana,42,"array([-3.74516039,  1.22610022])"
958,CYT,11234,1123401,31234,,"Cape Yakataga, AK",AK,02,Alaska,1,"array([-3.08505646,  0.94908894])"
959,NQA,13732,1373201,33244,,"Millington, TN",TN,47,Tennessee,54,"array([-3.1506136 ,  1.35951582])"
960,BIF,10615,1061501,30615,,"El Paso, TX",TX,48,Texas,74,"array([-3.12931555,  1.25620762])"
961,KYK,12866,1286601,32866,,"Karluk, AK",AK,02,Alaska,1,"array([-2.96902714,  1.06833523])"
962,OLH,13863,1386301,33863,,"Old Harbor, AK",AK,02,Alaska,1,"array([-2.98533825,  1.08211613])"
963,COM,11105,1110501,31105,,"Coleman, TX",TX,48,Texas,74,"array([-3.59758487,  1.15405803])"
964,ZXC,16336,1633602,36336,,"Gasquet, CA",CA,06,California,91,"array([-3.25007365,  1.00671338])"
965,PFD,14077,1407701,34077,,"Port Frederick, AK",AK,02,Alaska,1,"array([-3.11436341,  0.77714788])"
966,PVU,14314,1431402,34314,,"Provo, UT",UT,49,Utah,87,"array([-3.23811197,  1.13458777])"
967,VIH,15597,1559701,35597,,"Vichy, MO",MO,29,Missouri,64,"array([-3.81795888,  1.13264135])"
968,MCK,13200,1320002,33200,,"McCook, NE",NE,31,Nebraska,65,"array([-3.11024387,  1.16553524])"
969,FNL,11719,1171901,31719,,"Fort Collins/Loveland, CO",CO,08,Colorado,82,"array([-3.20327543,  1.11812771])"
970,AA8,11381,1138101,30073,,"Deadhorse, AK",AK,02,Alaska,1,"array([-2.96306978,  1.10356612])"
971,FRP,11768,1176801,31768,,"Fresh Water Bay, AK",AK,02,Alaska,1,"array([-3.13829419,  0.87519449])"
972,ADM,10167,1016702,30167,,"Ardmore, OK",OK,40,Oklahoma,73,"array([-3.09593391,  1.34654711])"
973,HES,12103,1210302,32103,,"Hermiston, OR",OR,41,Oregon,92,"array([-3.000197  ,  1.20307442])"
974,FET,11663,1166302,31663,,"Fremont, NE",NE,31,Nebraska,65,"array([-3.40931348,  0.93303923])"
975,UOX,15481,1548101,35481,,"Oxford, MS",MS,28,Mississippi,53,"array([-3.24951456,  1.33862291])"
976,OLM,13865,1386501,33865,,"Olympia, WA",WA,53,Washington,93,"array([-3.24161807,  1.05331185])"
977,AAF,10122,1012202,30122,,"Apalachicola, FL",FL,12,Florida,33,"array([-3.05084725,  1.52919814])"
978,LZU,13151,1315101,33151,,"Lawrenceville, GA",GA,13,Georgia,34,"array([-3.31527618,  1.27378997])"
979,RCE,14477,1447701,34477,,"Roche Harbor, WA",WA,53,Washington,93,"array([-3.26848031,  1.00603283])"
980,FVZ,11822,1182201,30073,,"Deadhorse, AK",AK,02,Alaska,1,"array([-2.96118031,  1.08963308])"
981,AIA,10221,1022103,30221,,"Alliance, NE",NE,31,Nebraska,65,"array([-3.10606726,  1.14531299])"
982,CDR,10925,1092502,30925,,"Chadron, NE",NE,31,Nebraska,65,"array([-3.12760767,  1.11905938])"
983,OHC,13841,1384101,33841,,"Northeast Cape, AK",AK,02,Alaska,1,"array([-3.11547552,  0.94111013])"
984,TX1,15393,1539301,35393,,"Mesquite, TX",TX,48,Texas,74,"array([-3.54888388,  1.14404302])"
985,EFB,11494,1149401,31494,,"Eight Fathom Bight, AK",AK,02,Alaska,1,"array([-3.16683589,  0.840295  ])"
986,RQW,14615,1461501,34615,,"Parowan, UT",UT,49,Utah,87,"array([-2.84132214,  1.47722001])"
987,DQW,11403,1140301,30011,,"Peach Springs, AZ",AZ,04,Arizona,81,"array([-3.40809585,  1.0394317 ])"
988,WDG,15734,1573401,31557,,"Enid, OK",OK,40,Oklahoma,73,"array([-3.06810281,  1.22569699])"
989,PNC,14180,1418001,34180,,"Ponca City, OK",OK,40,Oklahoma,73,"array([-3.06455678,  1.21091512])"
990,SKY,14865,1486501,34865,,"Sandusky, OH",OH,39,Ohio,44,"array([-3.44167333,  1.12416766])"
991,IN1,12336,1233603,32336,,"Auburn, IN",IN,18,Indiana,42,"array([-3.54366544,  1.33332618])"
992,XWL,15945,1594501,35945,,"Blackfoot, ID",ID,16,Idaho,83,"array([-2.81456511,  1.19786823])"
993,UGS,15448,1544802,34464,,"Ugashik, AK",AK,02,Alaska,1,"array([-3.00374297,  1.03472163])"
994,NUQ,13771,1377102,33771,,"Mountain View, CA",CA,06,California,91,"array([-3.31222045,  1.18552615])"
995,RKD,14539,1453901,34539,,"Rockland, ME",ME,23,Maine,12,"array([-3.22281357,  1.29350499])"
996,AUG,10414,1041402,30414,,"Augusta/Waterville, ME",ME,23,Maine,12,"array([-3.21036013,  1.29818004])"
997,IGG,12294,1229401,32294,,"Igiugig, AK",AK,02,Alaska,1,"array([-3.04612507,  1.06861331])"
998,BLD,10661,1066101,30661,,"Boulder City, NV",NV,32,Nevada,85,"array([-3.33918248,  1.07920113])"
999,NC3,13621,1362102,33621,,"Shelby, NC",NC,37,North Carolina,36,"array([-3.35347787,  1.54197384])"
1000,JXN,12576,1257603,32576,,"Jackson, MI",MI,26,Michigan,43,"array([-3.14595143,  1.38325531])"
1001,MI5,10841,1084101,30841,,"Boyne Falls, MI",MI,26,Michigan,43,"array([-2.68343581,  1.53116268])"
1002,SKW,14863,1486301,34863,,"Skwentna, AK",AK,02,Alaska,1,"array([-2.96236771,  1.12233009])"
1003,DMA,11344,1134402,30436,,"Tucson, AZ",AZ,04,Arizona,81,"array([-3.04513462,  1.32657035])"
1004,SVW,15063,1506302,35063,,"Sparrevohn, AK",AK,02,Alaska,1,"array([-3.07715607,  0.97016385])"
1005,SUM,15040,1504002,34993,,"Sumter, SC",SC,45,South Carolina,37,"array([-3.14166878,  1.58226611])"
1006,DVT,11450,1145001,30466,,"Phoenix, AZ",AZ,04,Arizona,81,"array([-3.38369643,  1.11214101])"
1007,MYH,13572,1357202,33572,,"Marble Canyon, AZ",AZ,04,Arizona,81,"array([-3.43187869,  1.01793081])"
1008,SYI,15093,1509302,35093,,"Shelbyville/Tullahoma, TN",TN,47,Tennessee,54,"array([-3.47922691,  1.23257168])"
1009,MFH,13259,1325902,33259,,"Mesquite, NV",NV,32,Nevada,85,"array([-3.44302682,  0.9651112 ])"
1010,BCE,10511,1051101,30511,,"Bryce Canyon, UT",UT,49,Utah,87,"array([-3.36260823,  1.06930233])"
1011,PCA,14037,1403701,34037,,"Portage Creek, AK",AK,02,Alaska,1,"array([-3.02601966,  0.98722573])"
1012,FIC,11674,1167401,31674,,"Fire Cove, AK",AK,02,Alaska,1,"array([-3.04182903,  0.73306112])"
1013,ASN,10380,1038001,30380,,"Talladega, AL",AL,01,Alabama,51,"array([-3.29409034,  1.31532952])"
1014,TN2,15271,1527104,35271,,"Sparta, TN",TN,47,Tennessee,54,"array([-3.42785305,  1.1875032 ])"
1015,VEL,15582,1558203,35582,,"Vernal, UT",UT,49,Utah,87,"array([-3.16956315,  1.09722976])"
1016,WSN,15853,1585301,35853,,"South Naknek, AK",AK,02,Alaska,1,"array([-3.01522202,  1.03704059])"
1017,JBR,12455,1245502,32455,,"Jonesboro, AR",AR,05,Arkansas,71,"array([-3.12028212,  1.24730563])"
1018,MRN,13470,1347001,33470,,"Morganton, NC",NC,37,North Carolina,36,"array([-3.11957572,  1.40570025])"
1019,NNK,13714,1371401,33714,,"Naknek, AK",AK,02,Alaska,1,"array([-3.01484594,  1.0214263 ])"
1020,HGR,12119,1211902,32119,,"Hagerstown, MD",MD,24,Maryland,35,"array([-3.18541425,  1.27981269])"
1021,CFV,10960,1096001,30960,,"Coffeyville, KS",KS,20,Kansas,62,"array([-2.9574536 ,  1.75353133])"
1022,FKL,11684,1168401,31684,,"Franklin/Oil City, PA",PA,42,Pennsylvania,23,"array([-3.25673208,  1.27421051])"
1023,OQV,13920,1392001,33920,,"Shirleyville, AK",AK,02,Alaska,1,"array([-2.98248174,  0.89967415])"
1024,XXO,15972,1597202,35972,,"Hurricane, UT",UT,49,Utah,87,"array([-3.48092536,  1.09327912])"
1025,XWH,15941,1594103,35941,,"Aztec, NM",NM,35,New Mexico,86,"array([-3.38491992,  1.06583446])"
1026,BSZ,10770,1077001,30770,,"Bartletts, AK",AK,02,Alaska,1,"array([-2.97680836,  1.00775436])"
1027,CFA,10951,1095101,30951,,"Coffee Point, AK",AK,02,Alaska,1,"array([-2.96215699,  1.00906844])"
1028,A27,10040,1004001,30040,,"Pogo Mines, AK",AK,02,Alaska,1,"array([-3.01196203,  1.1779874 ])"
1029,BMX,10692,1069202,30692,,"Big Mountain, AK",AK,02,Alaska,1,"array([-3.03665801,  0.9725357 ])"
1030,ORI,13934,1393401,33934,,"Port Lions, AK",AK,02,Alaska,1,"array([-2.98029758,  1.06306588])"
1031,UDG,15435,1543502,35435,,"Darlington, SC",SC,45,South Carolina,37,"array([-3.3996401 ,  1.42490995])"
1032,LWM,13125,1312502,33125,,"Lawrence, MA",MA,25,Massachusetts,13,"array([-3.234291  ,  1.39403883])"
1033,RWB,14655,1465501,34655,,"Rowan Bay, AK",AK,02,Alaska,1,"array([-3.09367048,  0.70567169])"
1034,GRD,11978,1197802,31978,,"Greenwood, SC",SC,45,South Carolina,37,"array([-3.06295668,  1.69496747])"
1035,VIK,15599,1559901,35599,,"Kavik River, AK",AK,02,Alaska,1,"array([-2.97209123,  1.11591697])"
1036,CEX,10948,1094801,30948,,"Chena Hot Springs, AK",AK,02,Alaska,1,"array([-2.87527693,  1.1624091 ])"
1037,DQK,11391,1139105,31391,,"Fort Drum, NY",NY,36,New York,22,"array([-3.12691476,  1.31748945])"
1038,WCL,15730,1573001,35730,,"Whalers Cove Lodge, AK",AK,02,Alaska,1,"array([-3.12185545,  0.86403103])"
1039,EIL,11517,1151701,31517,,"Fairbanks, AK",AK,02,Alaska,1,"array([-3.04742525,  1.18444437])"
1040,TIK,15211,1521102,33851,,"Oklahoma City, OK",OK,40,Oklahoma,73,"array([-3.00528809,  1.31278144])"
1041,VPZ,15625,1562501,35625,,"Valparaiso, IN",IN,18,Indiana,42,"array([-3.43432675,  1.26948855])"
1042,KIB,12686,1268601,32686,,"Ivanof Bay, AK",AK,02,Alaska,1,"array([-2.91999283,  0.98188987])"
